"","B","CD4","CD8","Monocytes","NK","Other"
"PD-PDUT177KR6_12",0.332205832971471,0.182004519957964,0.146743168923638,0.339046478146927,0,0
"PD-PDUT177KR6_18",0.351462922227736,0.160807246923021,0.390962003310281,0.096767827538962,0,0
"PD-PDUT177KR6_24",0.298189936524357,0.20480352416887,0.0835500914976002,0.413456447809172,0,0
"PD-PDUT561TUJ_0",0.496907175967747,0.205261458391391,0.145016390329674,0.152814975311188,0,0
"PD-PDUT561TUJ_6",0.418863357146158,0.30507264128646,0.275083589800982,0,0,0.000980411766399888
"PD-PDUT561TUJ_12",0.528832238828357,0.219443496592107,0.0812546196585794,0.170469644920957,0,0
"PD-PDUT561TUJ_18",0.489392379523784,0.19675141843976,0.119333443788657,0.194522758247798,0,0
"PD-PDUV976RRE_0",0.306380223090723,0.265374251288869,0.280224663378836,0.148020862241571,0,0
"PD-PDUV976RRE_6",0.528480856826051,0.193442845257414,0.0568107324261182,0.195987934476515,0,0.0252776310139027
"PD-PDUV976RRE_12",0.363696594150492,0.323564085757852,0.161377468927562,0.141400442771321,0,0.00996140839277244
"PD-PDUV976RRE_24",0.408098618057794,0.229252777727371,0.0659501644246782,0.165402039012238,0,0.131296400777918
"PD-PDUW285FH4_0",0.442367574440004,0.247166051877325,0.0874133500178231,0.223053023664848,0,0
"PD-PDUW285FH4_6",0.519049916737285,0.200757989381369,0,0.280192093881346,0,0
"PD-PDUW285FH4_12",0.256966903484147,0.278863199812551,0.0513798979544766,0.284187757354109,0,0.128602241394716
"PD-PDUW285FH4_18",0.519416816066143,0.0616684984544749,0.00977828812269528,0.399157092319181,0,0.00997930503750649
"PD-PDUW285FH4_24",0.374807759672478,0.145690933581758,0.258875702675779,0.21504069951259,0,0.00558490455739537
"PD-PDUW668XHZ_0",0.314348013318082,0.105791237197931,0.189424604587933,0.334709744786582,0,0.0557264001094729
"PD-PDUW668XHZ_6",0.437527761001641,0.0883900149940718,0.0732155434944284,0.400866680509859,0,0
"PD-PDUW668XHZ_12",0.237917731193135,0.101711407756364,0.205783272565279,0.454587588485223,0,0
"PD-PDUW668XHZ_18",0.420014460132205,0.197693144237898,0.0212138635800697,0.361078532049826,0,0
"PD-PDUW668XHZ_24",0.203684852785791,0.22984447094615,0.222510360131731,0.343960316136328,0,0
"PD-PDUW708YP8_6",0.125151740858278,0.275762264132839,0.043906260384799,0.522173849134852,0,0.0330058854892322
"PD-PDUW708YP8_12",0.465976442528363,0.117828219201437,0.132101188482714,0.275760628412129,0.00833352137535706,0
"PD-PDUW708YP8_18",0.44404061213538,0.0651267637332528,0.121248388756401,0.365728892816056,0.00385534255890975,0
"PD-PDUW708YP8_24",0.320833887161766,0.216224286975902,0.209358077288836,0.247857000186549,0.00572674838694738,0
"PD-PDUY819RW3_0",0.507023769933044,0.241045104912613,0,0.214204256144877,0,0.0377268690094669
"PD-PDUY819RW3_6",0.212562497911758,0.336953147493413,0,0.380396743110032,0,0.0700876114847973
"PD-PDUY819RW3_12",0.338318085634926,0.294995466295256,0,0.244302252183236,0,0.122384195886582
"PD-PDUY819RW3_18",0.37691851651958,0.288162600141614,0.251845630688005,0.0830732526508012,0,0
"PD-PDUY819RW3_24",0.427026188743442,0.33738710578638,0.0503558090672618,0.185230896402917,0,0
"PD-PDUY910BLE_0",0.372774099221882,0.210717676657636,0,0.244259048541491,0,0.172249175578992
"PD-PDUY910BLE_6",0.36247088098934,0.168678745057726,0,0.347003818931193,0,0.121846555021741
"PD-PDUY910BLE_12",0.281913326987745,0.0681824679890923,0.144492248497773,0.356594075695093,0,0.148817880830296
"PD-PDUY910BLE_18",0.290167470717446,0.191724836995226,0.201555646240712,0.109544144389636,0,0.20700790165698
"PD-PDUY910BLE_24",0.318907899589162,0.112093974175106,0.0703873106186023,0.270353736172713,0,0.228257079444417
"PD-PDVA121VBH_0",0.260244988959761,0.0907034250428611,0.0373882482155665,0.145851024817413,0.134324529960324,0.331487783004074
"PD-PDVA121VBH_6",0.198355850087907,0.338127728673327,0,0.297435272681694,0.161730784779828,0.00435036377724453
"PD-PDVA121VBH_12",0.446226180275244,0.274851506680303,0,0.146878276424024,0,0.132044036620428
"PD-PDVA121VBH_18",0.320916455454379,0.183520469551994,0,0,0.0650536578613475,0.430509417132279
"PD-PDVA121VBH_24",0.334827869553159,0.373121754685006,0.0122057786678242,0,0.0162828064091393,0.263561790684872
"PD-PDVA752KY4_0",0.213808619507179,0.230297633656869,0.0725056613635709,0.374091313911884,0.00232873643444965,0.106968035126046
"PD-PDVA752KY4_6",0.490313630020031,0.180606709827062,0.061702672766306,0.267376987386601,0,0
"PD-PDVA752KY4_12",0.42738701676203,0.255767744728465,0.133388780812234,0.18345645769727,0,0
"PD-PDVA752KY4_18",0.209467450584126,0.203334680059958,0.076926194594078,0.502163913655701,0.00810776110613722,0
"PD-PDVA752KY4_24",0.210835329736187,0.270263793506383,0.112261946638036,0.406638930119394,0,0
"PD-PDVB339FU8_0",0.278130004701883,0.16149801215667,0.270786527893813,0.284473257585341,0.00511219766229296,0
"PD-PDVB339FU8_6",0.239324633222381,0.286240866797561,0.148749264936657,0.324843634756679,0.000841600286721524,0
"PD-PDVB339FU8_12",0.138556803902016,0.28253880612813,0.109127555525586,0.350338072752343,0,0.119438761691925
"PD-PDVB339FU8_18",0.396847128856762,0.175753935999223,0.220199022288857,0.204780689736723,0.00241922311843433,0
"PD-PDVB339FU8_24",0.542645070921019,0.14662307427295,0.126432512898719,0.184286817805555,1.25241017569623e-05,0
"PD-PDVD973TNB_0",0.240062327119852,0.149288114990245,0.19054601304849,0.420103544841413,0,0
"PD-PDVD973TNB_6",0.377076333239541,0.066718377988913,0.168653135551306,0.38755215322024,0,0
"PD-PDVD973TNB_12",0.29217949486153,0.105097275166856,0.248998062254232,0.353725167717382,0,0
"PD-PDVD973TNB_18",0.285525961991072,0.101303694585121,0.233189237137243,0.379981106286564,0,0
"PD-PDVD973TNB_24",0.295925117173723,0.114245055787922,0.250837779078263,0.338992047960092,0,0
"PD-PDVF405WVV_0",0.602230430392186,0.0950624664398204,0.00834363259338978,0.214978841459321,0,0.0793846291152825
"PD-PDVF405WVV_6",0.397027239209416,0.213258219357513,0.0432282727363349,0.114906407537133,0,0.231579861159603
"PD-PDVF405WVV_12",0.374185065000924,0.186838797593449,0,0.248378585468069,0,0.190597551937559
"PD-PDVF405WVV_18",0.34164315797097,0.247523037575449,0,0.16764701721687,0,0.243186787236711
"PD-PDVF405WVV_24",0.413382035847243,0.158158223526078,0,0.249509476342284,0,0.178950264284395
"PD-PDVH048WXT_0",0.464360646385766,0.215342815736098,0.056626588284345,0.26366994959379,0,0
"PD-PDVH048WXT_6",0.325538839545257,0.223003187810652,0,0.4359624068259,0,0.015495565818191
"PD-PDVH048WXT_12",0.164242099757661,0.186896059114315,0.048169370926857,0.423797718402535,0,0.176894751798633
"PD-PDVH048WXT_18",0.380453611967659,0.254007199602009,0.0354169056729227,0.299377039231183,0,0.0307452435262265
"PD-PDVH048WXT_24",0.355113050657574,0.20150085145227,0.211789645087562,0.231596452802594,0,0
"PD-PDVJ097UY1_0",0.361495359768285,0.193847766418684,0.0776027758599261,0.125598389517483,0,0.241455708435622
"PD-PDVJ097UY1_6",0.367645999861538,0.15306944866833,0.105707187518892,0.189033567795031,0,0.184543796156209
"PD-PDVJ097UY1_12",0.382420951410202,0.18917329743157,0.198182737897907,0.106515514353355,0,0.123707498906966
"PD-PDVJ097UY1_18",0.351366120789701,0.225256587272743,0.143570593374292,0.147198135051364,0,0.1326085635119
"PD-PDVJ097UY1_24",0.334963349438546,0.219580324691414,0.244135890150981,0.121539835006203,0,0.0797806007128557
"PD-PDVJ880MZU_0",0.419309803315086,0.117905823108729,0.127699846405433,0.335084527170752,0,0
"PD-PDVJ880MZU_6",0.384860791710438,0.125311343755689,0.226074285685246,0.263753578848627,0,0
"PD-PDVJ880MZU_12",0.336806222678123,0.0944342083680439,0.254326179040385,0.314433389913448,0,0
"PD-PDVJ880MZU_18",0.361675651650713,0.0637615880547472,0.271664344854768,0.302898415439772,0,0
"PD-PDVJ880MZU_24",0.445294967144187,0.223920734232203,0.0617751863989432,0.269009112224666,0,0
"PD-PDVL381PKJ_0",0.356233891268715,0.247570087817332,0.193547449157846,0.202648571756107,0,0
"PD-PDVL381PKJ_6",0.470851982819123,0.0685978870870512,0.0123854350897005,0.448164695004125,0,0
"PD-PDVL381PKJ_18",0.409005854545165,0.208580960994767,0.240354504153464,0.105071907432372,0,0.0369867728742332
"PD-PDVL414MVC_0",0.342777218736135,0.263332107196351,0.250288759294172,0.143601914773342,0,0
"PD-PDVL414MVC_6",0.288727051647484,0.209306434565373,0.138916082622008,0.363050431165135,0,0
"PD-PDVL414MVC_12",0.336954637650033,0.255090024723957,0.258759536780038,0.149195800845973,0,0
"PD-PDVL414MVC_18",0.312191005175076,0.273056870301623,0.248365530423003,0.166386594100298,0,0
"PD-PDVL414MVC_24",0.33544677507409,0.275963449577045,0.172653332305966,0.215936443042899,0,0
"PD-PDVM028DHB_0",0.680826209895606,0,0.0728754456375511,0.241584721133362,0,0.00471362333348077
"PD-PDVM028DHB_6",0.424037480711974,0.327788845165742,0,0.248173674122285,0,0
"PD-PDVM028DHB_12",0.159279812541034,0.196583023174978,0.274592980890954,0.369544183393034,0,0
"PD-PDVM028DHB_18",0.376319149876573,0.107637719177435,0.2496303585657,0.266412772380292,0,0
"PD-PDVM028DHB_24",0.448347102702707,0.0827531316988147,0.352882698345671,0.116017067252807,0,0
"PD-PDVM939MK9_0",0.38629435050614,0.248759891182554,0,0.359616956411903,0,0.00532880189940307
"PD-PDVM939MK9_6",0.202098476560801,0.198622013609105,0.0892180555892542,0.475134273145539,0,0.0349271810953003
"PD-PDVM939MK9_12",0.228876115680916,0.205311712791105,0.0298119759903682,0.536000195537611,0,0
"PD-PDVM939MK9_18",0.430465999207252,0.262834961691753,0.086678365028742,0.220020674072254,0,0
"PD-PDVM939MK9_24",0.338850990232966,0.292799596225104,0.17034404325321,0.198005370288719,0,0
"PD-PDVN013UFJ_0",0.401695721924591,0.0498713882104731,0.120711302356741,0.427721587508195,0,0
"PD-PDVN013UFJ_6",0.371946747149057,0.0749412208835635,0.172932445024896,0.380179586942484,0,0
"PD-PDVN013UFJ_12",0.309537312846666,0.109107095653778,0.257936404371876,0.32341918712768,0,0
"PD-PDVN013UFJ_18",0.356332622756301,0.125032398773713,0.262665829892395,0.255969148577591,0,0
"PD-PDVN013UFJ_24",0.363316145415299,0.132973731954015,0.150766897847234,0.352943224783452,0,0
"PD-PDVN059WFM_0",0.299416279599206,0.232535320934494,0.0751251824490467,0.325032323609907,0,0.0678908934073454
"PD-PDVN059WFM_6",0.359608515828254,0.194708546126318,0,0.396393588904054,0,0.0492893491413738
"PD-PDVN059WFM_18",0.325277801948935,0.190969783609775,0.00695838798393965,0.32647852041336,0,0.150315506043991
"PD-PDVN059WFM_24",0.282877482232324,0.394348903858698,0.235587684925621,0.0351739389397618,0,0.0520119900435952
"PD-PDVP464PFE_0",0.437374286294569,0.233413679485307,0.20185603412727,0.127356000092854,0,0
"PD-PDVP464PFE_6",0.208498863581389,0.290510143611239,0.035604470777029,0.421031872942432,0,0.0443546490879117
"PD-PDVP464PFE_12",0.455090747908527,0.261306895299688,0.0902955128288015,0.193306843962983,0,0
"PD-PDVP464PFE_18",0.361671275325164,0.241362947533271,0.248564614204758,0.14540887993331,0.00299228300349686,0
"PD-PDVP755XZB_0",0.216975411415849,0.221228439057136,0.0167208892930865,0.376560345118846,0.00342099715415848,0.165093917960925
"PD-PDVP755XZB_6",0.240737551004394,0.286589281965893,0,0.345667684754324,0,0.127005482275389
"PD-PDVP755XZB_18",0.24494793073123,0.268198993758264,0.13596310426403,0.350889971246476,0,0
"PD-PDVP755XZB_24",0.466298297215965,0.262093509707064,0,0.271608193076971,0,0
"PD-PDVR222WWY_0",0.373552138407219,0.312584428469103,0.17827536486431,0.0726123804072389,0,0.0629756878521288
"PD-PDVR222WWY_6",0.31582093443497,0.203163059872027,0.044118948033201,0.403939243970477,0,0.0329578136893246
"PD-PDVR222WWY_12",0.169519328332074,0.223126836296006,0.105092993381124,0.442295054673638,0,0.0599657873171575
"PD-PDVR222WWY_18",0.385280192728546,0.272114180272308,0.156356933186665,0.18624869381248,0,0
"PD-PDVU034CE3_0",0.47054901357985,0.270836898733033,0.036634839715898,0.167864179407242,0,0.0541150685639765
"PD-PDVU034CE3_6",0.407112373118629,0.302176034978401,0.0371762210356153,0,0,0.253535370867356
"PD-PDVU034CE3_12",0.350095516229889,0.324915444987841,0.141550066678426,0,0,0.183438972103845
"PD-PDVU034CE3_18",0.445259190520855,0.31678610050737,0.0368276428042985,0.140065684671015,0,0.0610613814964618
"PD-PDVU034CE3_24",0.427641220985099,0.33768246297743,0.0625252533249941,0.172151062712477,0,0
"PD-PDVU078DFH_0",0.267504016337027,0.160631820171045,0.181581027002391,0.390283136489537,0,0
"PD-PDVU078DFH_6",0.401876066551078,0.150469992838638,0.0933554050713929,0.354298535538891,0,0
"PD-PDVU078DFH_12",0.311726228294193,0.198071547007782,0.0986706822745764,0.391531542423448,0,0
"PD-PDVU078DFH_18",0.38703332227142,0.161014162132719,0.0942000427603187,0.357752472835543,0,0
"PD-PDVU078DFH_24",0.161247961274022,0.263599317447694,0.221209193432053,0.35394352784623,0,0
"PD-PDVU404CLJ_0",0.377241189691621,0.248872191642885,0.10663900931625,0.235262540416189,0,0.0319850689330542
"PD-PDVU404CLJ_6",0.305401157748868,0.176855249599936,0.163498042532154,0.354245550119042,0,0
"PD-PDVU404CLJ_12",0.22957265648639,0.291051976716104,0.25574243432376,0.223632932473746,0,0
"PD-PDVU404CLJ_18",0.34068650124724,0.196419724834738,0.134958408642533,0.327935365275489,0,0
"PD-PDVU404CLJ_24",0.328655365595755,0.306506810299584,0.109487270304632,0.255350553800029,0,0
"PD-PDVV728UB6_0",0.282844298860245,0.142753229750331,0.205365722196537,0.369036749192887,0,0
"PD-PDVV728UB6_6",0.159336447041124,0.158902096707058,0.161040869233903,0.505318252974668,0.0047602560656581,0.0106420779775884
"PD-PDVV728UB6_12",0.376481355458471,0.0710829951268356,0.308635073787424,0.239965711270898,0.00383486435637179,0
"PD-PDVV728UB6_18",0.308897075924594,0.192140319973951,0.209892085129626,0.289070518971829,0,0
"PD-PDVV728UB6_24",0.305101600987192,0.19919104317112,0.197357674109653,0.298349681732034,0,0
"PD-PDVW139DPB_0",0.385264639855275,0.104987310261235,0,0.50974804988349,0,0
"PD-PDVW139DPB_6",0.296797524334181,0.151966046023869,0.334047639412952,0.217188790228999,0,0
"PD-PDVW139DPB_12",0.224544463045187,0.209224782371329,0.272725436328982,0.286131814274951,0,0.00737350397955037
"PD-PDVW139DPB_18",0.117266257953598,0.233885663485039,0.280173222172595,0.222746834238205,0,0.145928022150562
"PD-PDVW139DPB_24",0.0928202668128223,0.396867764474407,0.217984441956975,0.292327526755796,0,0
"PD-PDVW548MDK_0",0.443395841362513,0.18734933211247,0.00314130954877027,0.155203893341639,0,0.210909623634608
"PD-PDVW548MDK_6",0.280487706439695,0.183271367088966,0.271057039070374,0.0676599811768519,0,0.197523906224113
"PD-PDVW548MDK_12",0.372452612117283,0.245795906669096,0.0891513298720894,0.139948466369729,0,0.152651684971802
"PD-PDVW548MDK_24",0.286111536463211,0.249762463760479,0.0674820300459185,0.228803269597294,0,0.167840700133097
"PD-PDVW658HP7_0",0.523073187008651,0.194557325907725,0.0932085419348468,0.121458635281341,0,0.0677023098674363
"PD-PDVW658HP7_6",0.506734677869284,0.195505968649107,0.103706647264456,0.110675943478059,0,0.0833767627390945
"PD-PDVW658HP7_12",0.458860434826932,0.215198051848901,0.156992631575734,0.102193211650209,0,0.0667556700982243
"PD-PDVW658HP7_18",0.372274933871001,0.259449925998587,0.0725651841824568,0.0687218189925056,0,0.226988136955449
"PD-PDVW658HP7_24",0.340770686917714,0.178575858079539,0.249898752811821,0.183573660393761,0,0.047181041797165
"PD-PDVW790ELA_0",0.217906912283714,0.166791814723033,0.233652306832034,0.380111265138997,0.00153770102222123,0
"PD-PDVW790ELA_6",0.320540596853351,0.128489650461405,0.273519616377955,0.27745013630729,0,0
"PD-PDVW790ELA_12",0.358036537986291,0.15208242219022,0.155827840222729,0.33405319960076,0,0
"PD-PDVW790ELA_18",0.281584984225508,0.213906997079065,0.219020617425796,0.285487401269631,0,0
"PD-PDVW790ELA_24",0.277798555069238,0.170334102788635,0.28648701826864,0.263494492828319,0.00188583104516694,0
"PD-PDVW851PYU_0",0.276231224738622,0.11958918290183,0.349691911745014,0.252278791196006,0.00220888941852801,0
"PD-PDVW851PYU_6",0.331397855517411,0.273244859126475,0.0645463518743602,0.330810933481754,0,0
"PD-PDVW851PYU_12",0.266011506579963,0.173150224886757,0.307117214140239,0.251119887612141,0.0026011667809003,0
"PD-PDVW851PYU_18",0.429207513221616,0.18048803251444,0.189053699890202,0.201250754373742,0,0
"PD-PDVW851PYU_24",0.367752369618809,0.208651311622803,0.216391837610209,0.207204481148179,0,0
"PD-PDVX363MBD_0",0.337921757489484,0.332193823038242,0,0.221743180364393,0,0.10814123910788
"PD-PDVX363MBD_6",0.390217700270617,0.239366376874401,0.311001202725158,0.0594147201298236,0,0
"PD-PDVX363MBD_12",0.517114421606496,0.199458083271786,0.216556700683371,0.0668707944383474,0,0
"PD-PDVX363MBD_18",0,0.22096564755736,0,0.709105666521805,0.017642604867971,0.0522860810528639
"PD-PDVX363MBD_24",0.0859477413414611,0.299741165669022,0.0384016199561728,0.541177098001261,0.00574056174134101,0.0289918132907423
"PD-PDVX986CEU_0",0.465619605271487,0.229369321895549,0.00726354945404218,0.297747523378922,0,0
"PD-PDVX986CEU_6",0.488495200864836,0.250211957364432,0.0346672751654727,0.226625566605259,0,0
"PD-PDVX986CEU_12",0.452377296262056,0.275766529393787,0.0203486250292537,0.251507549314903,0,0
"PD-PDVX986CEU_18",0.465493300580497,0.192434933132911,0.0254614859347648,0.316610280351828,0,0
"PD-PDVX986CEU_24",0.493318496394471,0.234128651079833,0.122332271438879,0.147006472116857,0,0.00321410896996039
"PD-PDVY151HDM_0",0.0885749757634392,0.18537130257052,0.117078802048929,0.494724688256062,0.0158751550799971,0.0983750762810527
"PD-PDVY151HDM_6",0.393168231596729,0.199798749832833,0.232973152759653,0.174059865810785,0,0
"PD-PDVY151HDM_12",0.411073414540509,0.206296982081635,0.0959919940850295,0.286637609292826,0,0
"PD-PDVY151HDM_18",0.4096195470147,0.106549041638128,0.16742423498572,0.316407176361452,0,0
"PD-PDVY151HDM_24",0.412728152413491,0.123661779288832,0.126892250816855,0.336717817480822,0,0
"PD-PDVY322YJN_0",0.102879874599851,0.272109967726987,0.198666509306376,0.424734607850753,0.00160904051603324,0
"PD-PDVY322YJN_6",0.289972135014117,0.398282626889641,0.0347140941949082,0.201975313933559,0,0.0750558299677756
"PD-PDVY322YJN_12",0.204683687100127,0.202636076905917,0.0737374293732552,0.516504167507973,0.00100657108055847,0.00143206803216857
"PD-PDVY322YJN_18",0.236211116872343,0.209237323944863,0.0416932911404141,0.511581972925838,0,0.00127629511654321
"PD-PDVY322YJN_24",0.464366636197374,0.0865780668955495,0.30889595498851,0.0931865421069478,0,0.0469727998116195
"PD-PDVY964MT7_0",0.333421152911221,0.232380549687075,0.108701925788625,0.325496371613079,0,0
"PD-PDVY964MT7_6",0.496396646183799,0.17732238531053,0.00784319524612438,0.318437773259547,0,0
"PD-PDVY964MT7_12",0.162579959933714,0.256792429911381,0.0816419885393105,0.498985621615594,0,0
"PD-PDVY964MT7_18",0.412976066305262,0.157388454782541,0.141558327551466,0.288077151360731,0,0
"PD-PDVY964MT7_24",0.365795286313479,0.206079931150043,0.113913836762054,0.314210945774424,0,0
"PD-PDWB024JWQ_0",0.0551264787778416,0.182196164686393,0.117914109139007,0.415020097129871,0.0064543039635874,0.2232888463033
"PD-PDWB024JWQ_6",0.33236623397689,0.210418472190618,0.201619914629334,0.255595379203158,0,0
"PD-PDWB024JWQ_12",0.359571626885472,0.303673034425007,0.0912526994958827,0.245502639193639,0,0
"PD-PDWB024JWQ_24",0.420472873199363,0.164403986646835,0.177644646285543,0.237478493868259,0,0
"PD-PDWB112FNQ_0",0.390122622422762,0.145034007439038,0.159829768743601,0.305013601394598,0,0
"PD-PDWB112FNQ_6",0.427680387335022,0.167339158894602,0.0459821542883352,0.358998299482041,0,0
"PD-PDWB112FNQ_12",0.312255323905975,0.202846751592144,0.217273499482398,0.234508342955619,0,0.033116082063865
"PD-PDWB112FNQ_18",0.432017882494748,0.150974887431252,0.137244543428105,0.279762686645896,0,0
"PD-PDWB112FNQ_24",0.446555450866102,0.169118054914167,0.077422355274538,0.306904138945194,0,0
"PD-PDWB739KYM_0",0.598508024748725,0.0862781494865872,0.141157187946619,0.15063662119336,0,0.0234200166247091
"PD-PDWB739KYM_6",0.0959286494245955,0.318317786903986,0.0210589641680329,0.381314629594178,0,0.183379969909208
"PD-PDWB739KYM_12",0.446397398855189,0.278080233114223,0.022981405455008,0.25254096257558,0,0
"PD-PDWD667FYL_0",0.410502243113659,0.182045751217479,0,0.378280690765886,0,0.0291713149029757
"PD-PDWD667FYL_6",0.301771666374975,0.27486760255839,0.124938253968211,0.101732272732007,0,0.196690204366418
"PD-PDWD667FYL_12",0.458943419039173,0.277369834734224,0.243146356892315,0,0,0.0205403893342887
"PD-PDWE635JYP_0",0.299207834252371,0.236381208187549,0.172922022959838,0.291488934600242,0,0
"PD-PDWE635JYP_6",0.386134062567905,0.263336767133478,0.197604727570154,0.120440626499172,0,0.0324838162292906
"PD-PDWE635JYP_12",0.430444147888603,0.147290839071928,0.169802051251682,0.252462961787787,0,0
"PD-PDWE635JYP_18",0.49117427641415,0.201489204028987,0.0361347948361316,0.271201724720732,0,0
"PD-PDWE744RX7_0",0.0874238147753728,0.115362475514695,0.133155890055029,0.521877072230104,0.00687526904959586,0.135305478375203
"PD-PDWE744RX7_6",0.378249530256829,0.0897483925885817,0.288415440592439,0.24358663656215,0,0
"PD-PDWE744RX7_12",0.320688660390422,0.266028826247904,0.409741487616157,0,0.00354102574551678,0
"PD-PDWE744RX7_18",0.22502340100846,0.383967312039574,0.215606758511959,0.130921341783504,0,0.0444811866565034
"PD-PDWE744RX7_24",0.201281850012051,0.371075619014846,0.268408005364734,0.158889867688158,0.000344657920211703,0
"PD-PDWF917UF1_6",0.252629271718667,0.282678939931292,0,0.340131025282162,0,0.124560763067879
"PD-PDWF917UF1_12",0.451137700679969,0.157674718490648,0.0746632636997511,0.316524317129631,0,0
"PD-PDWF917UF1_18",0.432398235187143,0.1855829749015,0.176316423857911,0.205702366053446,0,0
"PD-PDWF917UF1_24",0.443794559086898,0.159830249887969,0.1141013887883,0.282273802236834,0,0
"PD-PDWH237JMQ_0",0.383905325404333,0.212195544149019,0,0.403899130446648,0,0
"PD-PDWH237JMQ_6",0.266808416493399,0.224261724802341,0.0592006375494198,0.438516860432147,0,0.0112123607226921
"PD-PDWH237JMQ_12",0.157428296437912,0.378106371796992,0.345408462800786,0.11905686896431,0,0
"PD-PDWH237JMQ_18",0.314979132719064,0.265053933628508,0.350333618105419,0.0553677523095832,0,0.0142655632374257
"PD-PDWH237JMQ_24",0.389164364153203,0.221539611348143,0.115282650983521,0.254175516072593,0,0.01983785744254
"PD-PDWK374ZMV_0",0.479260975011789,0.0599538867356956,0.221850474055138,0.238934664197377,0,0
"PD-PDWK374ZMV_6",0.364209113528893,0.279339169498202,0.0317322769375771,0.324719440035328,0,0
"PD-PDWK374ZMV_12",0.405580452479783,0.15849054563758,0.0256408486096839,0.410288153272953,0,0
"PD-PDWK374ZMV_18",0.34357016236971,0.164693465496696,0.00857898098893258,0.393733800952314,0,0.0894235901923481
"PD-PDWK374ZMV_24",0.409842385911413,0.285177534490368,0.0259288239464211,0.279051255651798,0,0
"PD-PDWK436LWD_0",0.309275978971857,0.242395259544115,0.169275876335206,0.279052885148823,0,0
"PD-PDWK436LWD_6",0.17529969393758,0.173210422810972,0.16592401056161,0.485565872689838,0,0
"PD-PDWK436LWD_12",0.430169622545136,0.149634648021296,0.0142198404703121,0.367200647760049,0,0.0387752412032069
"PD-PDWK436LWD_18",0.501595165220361,0.10777121775322,0.143893242777425,0.246740374248994,0,0
"PD-PDWK436LWD_24",0.386445159039355,0.209186178462452,0.0677118432623728,0.33665681923582,0,0
"PD-PDWK605XPC_0",0.49488379325398,0.162055706298714,0.045452221194276,0.297608279253031,0,0
"PD-PDWK605XPC_6",0.424548546404827,0.079054697659077,0.23000806686876,0.26553891147839,0.000849777588946558,0
"PD-PDWK605XPC_18",0.37170456178386,0.0711315154425942,0.156184764088827,0.400979158684718,0,0
"PD-PDWK605XPC_24",0.325010470092688,0.0674907438727787,0.211711069626135,0.395787716408399,0,0
"PD-PDWP603WX5_0",0.496314081919844,0.17389041771586,0.0659625318825045,0.263832968481792,0,0
"PD-PDWP603WX5_6",0.179105501383999,0.305358735905537,0.136699272891523,0.378836489818941,0,0
"PD-PDWP603WX5_12",0.249569884387817,0.246684129646024,0.159660361939526,0.344085624026633,0,0
"PD-PDWP603WX5_18",0.434974185944384,0.297162046871403,0.00662943561102925,0.261234331573183,0,0
"PD-PDWP603WX5_24",0.422114870955699,0.240411500760453,0.116371658208824,0.221101970075023,0,0
"PD-PDWU232YRG_0",0.40462232562766,0.159975176491298,0.173489069967454,0.261913427913589,0,0
"PD-PDWU232YRG_6",0.449743891146362,0.423130493147015,0,0.127125615706623,0,0
"PD-PDWU232YRG_12",0.322632446400027,0.20489967669859,0.184363516795317,0.272074685384805,0,0.016029674721261
"PD-PDWU232YRG_18",0.301226247663758,0.178861770843281,0.247354112682473,0.272557868810488,0,0
"PD-PDWU232YRG_24",0.269528558372567,0.266536044305823,0.190893392167086,0.273042005154524,0,0
"PD-PDWU907FT0_0",0.398657588459788,0.253262606823226,0.0698608536883331,0.278218951028652,0,0
"PD-PDWU907FT0_6",0.328017681547889,0.272925368086395,0.100771538860174,0.24585220941714,0,0.052433202088401
"PD-PDWU907FT0_12",0.316647039970272,0.361177080732048,0.127456080158436,0.192022230244772,0.00269756889447278,0
"PD-PDWU907FT0_18",0.249813312062647,0.440114923492594,0.125442218808067,0.173380276117409,0.0112492695192826,0
"PD-PDWU907FT0_24",0.233000417156476,0.390764038474079,0.0342505724633829,0.248293104854402,0,0.0936918670516613
"PD-PDWV122CF1_0",0.367011789074345,0.147569215092089,0,0.439036893576335,0,0.0463821022572311
"PD-PDWV122CF1_6",0.199370793773196,0.216663334596995,0.177818777590523,0.397800028363563,0.00140286111336368,0.00694420456235875
"PD-PDWV122CF1_12",0.332589998824478,0.165524426547418,0.269901432329413,0.231984142298691,0,0
"PD-PDWV122CF1_18",0.470854333387924,0.0871978709277292,0.190414240853916,0.25153355483043,0,0
"PD-PDWV122CF1_24",0.38343082235378,0.205445808133676,0.204945248581648,0.206178120930895,0,0
"PD-PDWV178XPZ_0",0.298525361484225,0.167865097531218,0.187301977509084,0.346307563475473,0,0
"PD-PDWV178XPZ_6",0.325364280979174,0.102950445992709,0.273968746478876,0.297716526549241,0,0
"PD-PDWV178XPZ_12",0.318357683728072,0.191776986545935,0.232190990942582,0.257674338783411,0,0
"PD-PDWV178XPZ_24",0.360227758645742,0.179267606697174,0.152790591155412,0.307714043501672,0,0
"PD-PDWV873JAZ_0",0.297330410750476,0.200024333227867,0,0.279466571300043,0,0.223178684721615
"PD-PDWV873JAZ_6",0.414955228033167,0.285912155947133,0.0622354125344429,0.0250546210650254,0,0.211842582420231
"PD-PDWV873JAZ_18",0.338497372791762,0.336301229553038,0.149102952870752,0,0,0.176098444784448
